Timestamp (s),Timestamp (ns),Jitter (ns)
1550,391083229,61668
1550,391145120,61891
1550,391206863,61743
1550,391268513,61650
1550,391330107,61594
1550,391391683,61576
1550,391453222,61539
1550,391514964,61742
1550,391576540,61576
1550,391638061,61521
1550,391699581,61520
1550,391761287,61706
1550,391822936,61649
1550,391884809,61873
1550,391946607,61798
1550,392036221,89614
1550,392098482,62261
1550,392160280,61798
1550,392221930,61650
1550,392283802,61872
1550,392345470,61668
1550,392407306,61836
1550,392468974,61668
1550,392531939,62965
1550,392593978,62039
1550,392655924,61946
1550,392717833,61909
1550,392780576,62743
1550,392842522,61946
1550,392905302,62780
1550,392966952,61650
1550,393029028,62076
1550,393090900,61872
1550,393152568,61668
1550,393214218,61650
1550,393275868,61650
1550,393337796,61928
1550,393399613,61817
1550,393461392,61779
1550,393523024,61632
1550,393584803,61779
1550,393646564,61761
1550,393708177,61613
1550,393769957,61780
1550,393831551,61594
1550,393893238,61687
1550,393954925,61687
1550,394016687,61762
1550,394078577,61890
1550,394140412,61835
1550,394202248,61836
1550,394264286,62038
1550,394326140,61854
1550,394388049,61909
1550,394449829,61780
1550,394512683,62854
1550,394576981,64298
1550,394641205,64224
1550,394703522,62317
1550,394765227,61705
1550,394827062,61835
1550,394888935,61873
1550,394950788,61853
1550,395012623,61835
1550,395074459,61836
1550,395136238,61779
1550,395197907,61669
1550,395259779,61872
1550,395321484,61705
1550,395383116,61632
1550,395444821,61705
1550,395506527,61706
1550,395568251,61724
1550,395630105,61854
1550,395691866,61761
1550,395753627,61761
1550,395815388,61761
1550,395877056,61668
1550,395938762,61706
1550,396035450,96688
1550,396087988,52538
1550,396150101,62113
1550,396212011,61910
1550,396273753,61742
1550,396335403,61650
1550,396397183,61780
1550,396458888,61705
1550,396520557,61669
1550,396582188,61631
1550,396627227,45039
1550,396672154,44927
1550,396733971,61817
1550,396795658,61687
1550,396857308,61650
1550,396918957,61649
1550,396980663,61706
1550,397042276,61613
1550,397104019,61743
1550,397165650,61631
1550,397227300,61650
1550,397289154,61854
1550,397350859,61705
1550,397412583,61724
1550,397474566,61983
1550,397536531,61965
1550,397598348,61817
1550,397660109,61761
1550,397723389,63280
1550,397786742,63353
1550,397849337,62595
1550,397911913,62576
1550,397974507,62594
1550,398037046,62539
1550,398099492,62446
1550,398161939,62447
1550,398224478,62539
1550,398286942,62464
1550,398349463,62521
1550,398411298,61835
1550,398473189,61891
1550,398534913,61724
1550,398596859,61946
1550,398658527,61668
1550,398720326,61799
1550,398781994,61668
1550,398843625,61631
1550,398905312,61687
1550,398967314,62002
1550,399029075,61761
1550,399090762,61687
1550,399152486,61724
1550,399214266,61780
1550,399276064,61798
1550,399338029,61965
1550,399399772,61743
1550,399462644,62872
1550,399525497,62853
1550,399588092,62595
1550,399649575,61483
1550,399711262,61687
1550,399772968,61706
1550,399834729,61761
1550,399881101,46372
1550,399943010,61909
1550,400022790,79780
1550,400086310,63520
1550,400148405,62095
1550,400210147,61742
1550,400271908,61761
1550,400333558,61650
1550,400395153,61595
1550,400456969,61816
1550,400518656,61687
1550,400580269,61613
1550,400641938,61669
1550,400703551,61613
1550,400748589,45038
1550,400810406,61817
1550,400872056,61650
1550,400933669,61613
1550,400995319,61650
1550,401056950,61631
1550,401118619,61669
1550,401180398,61779
1550,401242011,61613
1550,401303643,61632
1550,401365330,61687
1550,401426943,61613
1550,401488518,61575
1550,401550280,61762
1550,402201910,651630
1550,402249541,47631
1550,402312117,62576
1550,402374878,62761
1550,402436935,62057
1550,402498863,61928
1550,402560643,61780
1550,402622385,61742
1550,402684054,61669
1550,402745667,61613
1550,402807335,61668
1550,402869096,61761
1550,402930783,61687
1550,402992526,61743
1550,403054213,61687
1550,403115881,61668
1550,403177513,61632
1550,403239255,61742
1550,403300813,61558
1550,403362518,61705
1550,403424131,61613
1550,403485726,61595
1550,403547394,61668
1550,403609118,61724
1550,403670713,61595
1550,403732418,61705
1550,403794050,61632
1550,403855681,61631
1550,403917350,61669
1550,403979148,61798
1550,404056631,77483
1550,404118448,61817
1550,404180191,61743
1550,404241841,61650
1550,404303528,61687
1550,404365289,61761
1550,404426920,61631
1550,404488496,61576
1550,404550146,61650
1550,404611759,61613
1550,404673409,61650
1550,404735189,61780
1550,404796857,61668
1550,404858563,61706
1550,404920175,61612
1550,404981844,61669
1550,405043438,61594
1550,405105125,61687
1550,405166757,61632
1550,405228370,61613
1550,405290001,61631
1550,405351596,61595
1550,405413209,61613
1550,405474970,61761
1550,405536583,61613
1550,405598251,61668
1550,405659845,61594
1550,405721458,61613
1550,405783090,61632
1550,405844777,61687
1550,405906353,61576
1550,405968021,61668
1550,406029653,61632
1550,406091247,61594
1550,406152897,61650
1550,406214621,61724
1550,406276234,61613
1550,406337866,61632
1550,406399441,61575
1550,406461054,61613
1550,406522686,61632
1550,406584410,61724
1550,406646041,61631
1550,406707673,61632
1550,406769286,61613
1550,406830880,61594
1550,406892475,61595
1550,406954180,61705
1550,407015719,61539
1550,407077332,61613
1550,407138889,61557
1550,407200521,61632
1550,407262097,61576
1550,407323858,61761
1550,407385434,61576
1550,407447065,61631
1550,407508659,61594
1550,407570272,61613
1550,407631922,61650
1550,407693702,61780
1550,407755315,61613
1550,407816946,61631
1550,407878559,61613
1550,407940135,61576
1550,408010952,70817
1550,408073954,63002
1550,408135752,61798
1550,408197495,61743
1550,408259182,61687
1550,408320850,61668
1550,408382407,61557
1550,408444113,61706
1550,408505744,61631
1550,408567413,61669
1550,408629081,61668
1550,408690750,61669
1550,408752492,61742
1550,408814272,61780
1550,408875959,61687
1550,408937628,61669
1550,408999296,61668
1550,409061020,61724
1550,409122707,61687
1550,409184524,61817
1550,409246155,61631
1550,409307805,61650
1550,409369418,61613
1550,409431105,61687
1550,409492792,61687
1550,409554627,61835
1550,409616351,61724
1550,409678057,61706
1550,409739707,61650
1550,409801486,61779
1550,409863210,61724
1550,409925046,61836
1550,409986714,61668
1550,410048364,61650
1550,410109996,61632
1550,410171701,61705
1550,410233351,61650
1550,410295094,61743
1550,410356744,61650
1550,410418375,61631
1550,410480044,61669
1550,410541712,61668
1550,410603381,61669
1550,410665160,61779
1550,410727440,62280
1550,410789405,61965
1550,410851203,61798
1550,410912871,61668
1550,410974558,61687
1550,411036430,61872
1550,411098191,61761
1550,411159915,61724
1550,411221602,61687
1550,411283345,61743
1550,411345032,61687
1550,411406867,61835
1550,411468517,61650
1550,411530204,61687
1550,411592410,62206
1550,411654208,61798
1550,411716432,62224
1550,411777378,60946
1550,411837787,60409
1550,411898271,60484
1550,411958643,60372
1550,412036145,77502
1550,412099462,63317
1550,412153019,53557
1550,412215502,62483
1550,412278689,63187
1550,412341228,62539
1550,412402360,61132
1550,412462880,60520
1550,412523697,60817
1550,412586995,63298
1550,412651182,64187
1550,412713943,62761
1550,412776797,62854
1550,412839502,62705
1550,412902837,63335
1550,412965598,62761
1550,413028804,63206
1550,413091491,62687
1550,413154382,62891
1550,413217402,63020
1550,413280367,62965
1550,413341369,61002
1550,413402111,60742
1550,413465632,63521
1550,413529597,63965
1550,413592061,62464
1550,413655286,63225
1550,413718213,62927
1550,413780586,62373
1550,413843754,63168
1550,413906534,62780
1550,413969221,62687
1550,414032111,62890
1550,414094817,62706
1550,414157689,62872
1550,414220228,62539
1550,414283341,63113
1550,414345787,62446
1550,414408234,62447
1550,414470643,62409
1550,414533571,62928
1550,414596832,63261
1550,414659371,62539
1550,414722724,63353
1550,414786430,63706
1550,414849173,62743
1550,414911860,62687
1550,414974862,63002
1550,415037567,62705
1550,415100402,62835
1550,415162904,62502
1550,415225295,62391
1550,415287667,62372
1550,415350206,62539
1550,415412615,62409
1550,415475413,62798
1550,415538656,63243
1550,415601621,62965
1550,415664623,63002
1550,415727439,62816
1550,415790367,62928
1550,415853221,62854
1550,415915741,62520
1550,415977817,62076
1550,416064931,87114
1550,416126785,61854
1550,416188768,61983
1550,416250566,61798
1550,416312734,62168
1550,416374681,61947
1550,416436368,61687
1550,416498110,61742
1550,416559816,61706
1550,416621466,61650
1550,416683301,61835
1550,416745025,61724
1550,416806731,61706
1550,416868455,61724
1550,416930179,61724
1550,416991829,61650
1550,417054405,62576
1550,417117092,62687
1550,417178797,61705
1550,417240540,61743
1550,417285782,45242
1550,417347543,61761
1550,417409359,61816
1550,417471084,61725
1550,417532826,61742
1550,417594439,61613
1550,417656126,61687
1550,417717776,61650
1550,417779519,61743
1550,417841187,61668
1550,417902874,61687
1550,417964802,61928
1550,418026452,61650
1550,418088102,61650
1550,418149863,61761
1550,418211476,61613
1550,418273126,61650
1550,418334813,61687
1550,418396555,61742
1550,418458187,61632
1550,418520040,61853
1550,418581746,61706
1550,418643433,61687
1550,418705083,61650
1550,418766770,61687
1550,418828438,61668
1550,418890237,61799
1550,418951905,61668
1550,419013592,61687
1550,419075298,61706
1550,419136966,61668
1550,419198616,61650
1550,419260396,61780
1550,419322120,61724
1550,419383862,61742
1550,419445568,61706
1550,419507236,61668
1550,419568960,61724
1550,419630777,61817
1550,419692557,61780
1550,419754207,61650
1550,419815894,61687
1550,419877581,61687
1550,419939360,61779
1550,420010918,71558
1550,420074994,64076
1550,420136681,61687
1550,420198479,61798
1550,420260110,61631
1550,420321723,61613
1550,420383725,62002
1550,420445412,61687
1550,420506988,61576
1550,420568582,61594
1550,420630177,61595
1550,420691771,61594
1550,420753477,61706
1550,420815053,61576
1550,420876592,61539
1550,420938167,61575
1550,420999780,61613
1550,421061393,61613
1550,421123043,61650
1550,421184749,61706
1550,421246436,61687
1550,421308067,61631
1550,421369680,61613
1550,421431256,61576
1550,421492962,61706
1550,421554593,61631
1550,421616206,61613
1550,421677856,61650
1550,421739450,61594
1550,421801045,61595
1550,421862787,61742
1550,421924474,61687
1550,421986143,61669
1550,422047830,61687
1550,422109461,61631
1550,422171111,61650
1550,422232928,61817
1550,422294615,61687
1550,422356191,61576
1550,422417748,61557
1550,422479343,61595
1550,422540956,61613
1550,422602717,61761
1550,422664293,61576
1550,422725794,61501
1550,422787389,61595
1550,422848965,61576
1550,422910559,61594
1550,422972320,61761
1550,423033896,61576
1550,423095509,61613
1550,423157215,61706
1550,423218846,61631
1550,423280515,61669
1550,423342257,61742
1550,423403907,61650
1550,423465483,61576
1550,423527133,61650
1550,423588746,61613
1550,423650322,61576
1550,423712083,61761
1550,423773751,61668
1550,423835346,61595
1550,423896959,61613
1550,423958590,61631
1550,424028203,69613
1550,424090131,61928
1550,424151874,61743
1550,424213598,61724
1550,424275359,61761
1550,424337101,61742
1550,424398788,61687
1550,424460661,61873
1550,424522366,61705
1550,424584072,61706
1550,424645759,61687
1550,424707464,61705
1550,424769114,61650
1550,424830949,61835
1550,424892618,61669
1550,424954323,61705
1550,425016029,61706
1550,425077771,61742
1550,425139495,61724
1550,425201386,61891
1550,425263110,61724
1550,425324797,61687
1550,425386503,61706
1550,425448301,61798
1550,425510006,61705
1550,425571897,61891
1550,425633677,61780
1550,425695438,61761
1550,425757199,61761
1550,425818997,61798
1550,425880665,61668
1550,425942556,61891
1550,426004354,61798
1550,426066134,61780
1550,426127876,61742
1550,426189638,61762
1550,426251417,61779
1550,426313326,61909
1550,426954382,641056
1550,427000643,46261
1550,427063256,62613
1550,427125850,62594
1550,427187834,61984
1550,427250095,62261
1550,427311819,61724
1550,427373450,61631
1550,427435230,61780
1550,427496880,61650
1550,427558548,61668
1550,427620346,61798
1550,427682033,61687
1550,427743721,61688
1550,427805482,61761
1550,427867169,61687
1550,427928874,61705
1550,427974135,45261
1550,428041692,67557
1550,428103546,61854
1550,428165289,61743
1550,428227013,61724
1550,428288663,61650
1550,428350442,61779
1550,428412111,61669
1550,428473779,61668
1550,428535448,61669
1550,428597135,61687
1550,428658933,61798
1550,428720749,61816
1550,428782473,61724
1550,428844160,61687
1550,428905810,61650
1550,428967534,61724
1550,429029147,61613
1550,429090908,61761
1550,429152521,61613
1550,429214153,61632
1550,429275858,61705
1550,429337638,61780
1550,429399325,61687
1550,429461086,61761
1550,429522829,61743
1550,429584571,61742
1550,429646314,61743
1550,429708112,61798
1550,429769854,61742
1550,429831616,61762
1550,429893247,61631
1550,429954804,61557
1550,430016473,61669
1550,430078197,61724
1550,430139828,61631
1550,430201664,61836
1550,430263369,61705
1550,430325019,61650
1550,430386632,61613
1550,430448245,61613
1550,430509821,61576
1550,430571637,61816
1550,430633343,61706
1550,430695011,61668
1550,430756791,61780
1550,430818515,61724
1550,430880165,61650
1550,430941982,61817
1550,431003780,61798
1550,431065504,61724
1550,431127283,61779
1550,431189026,61743
1550,431250787,61761
1550,431312641,61854
1550,431374346,61705
1550,431436033,61687
1550,431497683,61650
1550,431559370,61687
1550,431621039,61669
1550,431682837,61798
1550,431744561,61724
1550,431806211,61650
1550,431867842,61631
1550,431929455,61613
1550,431991013,61558
1550,432060459,69446
1550,432122294,61835
1550,432184037,61743
1550,432245817,61780
1550,432307504,61687
1550,432369079,61575
1550,432430822,61743
1550,432492528,61706
1550,432554140,61612
1550,432615772,61632
1550,432677403,61631
1550,432739016,61613
1550,432800814,61798
1550,432862483,61669
1550,432924114,61631
1550,432985783,61669
1550,433047488,61705
1550,433109120,61632
1550,433170899,61779
1550,433232605,61706
1550,433294273,61668
1550,433355923,61650
1550,433417647,61724
1550,433479335,61688
1550,433541170,61835
1550,433602838,61668
1550,433664525,61687
1550,433726120,61595
1550,433787862,61742
1550,433849549,61687
1550,433911495,61946
1550,433973238,61743
1550,434034962,61724
1550,434096575,61613
1550,434158280,61705
1550,434219968,61688
1550,434281766,61798
1550,434343490,61724
1550,434405195,61705
1550,434466882,61687
1550,434528551,61669
1550,434590201,61650
1550,434652017,61816
1550,434713723,61706
1550,434775428,61705
1550,434837060,61632
1550,434898839,61779
1550,434960489,61650
1550,435022269,61780
1550,435084049,61780
1550,435145569,61520
1550,435207126,61557
1550,435268832,61706
1550,435330537,61705
1550,435392317,61780
1550,435453985,61668
1550,435515617,61632
1550,435577285,61668
1550,435639084,61799
1550,435700808,61724
1550,435762680,61872
1550,435824385,61705
1550,435886109,61724
1550,435947833,61724
1550,436016558,68725
1550,436078263,61705
1550,436140154,61891
1550,436201822,61668
1550,436263435,61613
1550,436325067,61632
1550,436386717,61650
1550,436448330,61613
1550,436510128,61798
1550,436571796,61668
1550,436633391,61595
1550,436695059,61668
1550,436756691,61632
1550,436818378,61687
1550,436880250,61872
1550,436941918,61668
1550,437003605,61687
1550,437065218,61613
1550,437126961,61743
1550,437188666,61705
1550,437250502,61836
1550,437312226,61724
1550,437373931,61705
1550,437435600,61669
1550,437497287,61687
1550,437558918,61631
1550,437620735,61817
1550,437682422,61687
1550,437744072,61650
1550,437805685,61613
1550,437867372,61687
1550,437929040,61668
1550,437990894,61854
1550,438052599,61705
1550,438114268,61669
1550,438175936,61668
1550,438237697,61761
1550,438299366,61669
1550,438361183,61817
1550,438422888,61705
1550,438484575,61687
1550,438546244,61669
1550,438607875,61631
1550,438669655,61780
1550,438731564,61909
1550,438793288,61724
1550,438854919,61631
1550,438916606,61687
1550,438978219,61613
1550,439039962,61743
1550,439101741,61779
1550,439163354,61613
1550,439224967,61613
1550,439286562,61595
1550,439348212,61650
1550,439409843,61631
1550,439471641,61798
1550,439533310,61669
1550,439594923,61613
1550,439656591,61668
1550,439718167,61576
1550,439779780,61613
1550,439841578,61798
1550,439903265,61687
1550,439964989,61724
1550,440033676,68687
1550,440095437,61761
1550,440157143,61706
1550,440219034,61891
1550,440280739,61705
1550,440342445,61706
1550,440404150,61705
1550,440465856,61706
1550,440527487,61631
1550,440589267,61780
1550,440650917,61650
1550,440712511,61594
1550,440774143,61632
1550,440835774,61631
1550,440897424,61650
1550,440959204,61780
1550,441020872,61668
1550,441082485,61613
1550,441144172,61687
1550,441205767,61595
1550,441267305,61538
1550,441329048,61743
1550,441390624,61576
1550,441452218,61594
1550,441513850,61632
1550,441575518,61668
1550,441637150,61632
1550,441698911,61761
1550,441760616,61705
1550,441822285,61669
1550,441883879,61594
1550,441945585,61706
1550,442007235,61650
1550,442069107,61872
1550,442130757,61650
1550,442192388,61631
1550,442254001,61613
1550,442315670,61669
1550,442377320,61650
1550,442439099,61779
1550,442500768,61669
1550,442562362,61594
1550,442623994,61632
1550,442685718,61724
1550,442747331,61613
1550,442809147,61816
1550,442870834,61687
1550,442932484,61650
1550,442994134,61650
1550,443055821,61687
1550,443117471,61650
1550,443179214,61743
1550,443240919,61705
1550,443302606,61687
1550,443364275,61669
1550,443425925,61650
1550,443487482,61557
1550,443549262,61780
1550,443610856,61594
1550,443672432,61576
1550,443734064,61632
1550,443795714,61650
1550,443857326,61612
1550,443919069,61743
1550,443980738,61669
1550,444050443,69705
1550,444112315,61872
1550,444174188,61873
1550,444235875,61687
1550,444297765,61890
1550,444359471,61706
1550,444421176,61705
1550,444482882,61706
1550,444544588,61706
1550,444606349,61761
1550,444668202,61853
1550,444729945,61743
1550,444791595,61650
1550,444853263,61668
1550,444914969,61706
1550,444976674,61705
1550,445038510,61836
1550,445100252,61742
1550,445161921,61669
1550,445223626,61705
1550,445285332,61706
1550,445347019,61687
1550,445408928,61909
1550,445470670,61742
1550,445532432,61762
1550,445594211,61779
1550,445655991,61780
1550,445717752,61761
1550,445779680,61928
1550,445841441,61761
1550,445903183,61742
1550,445964907,61724
1550,446026650,61743
1550,446088374,61724
1550,446150265,61891
1550,446212044,61779
1550,446273824,61780
1550,446335566,61742
1550,446397327,61761
1550,446459014,61687
1550,446520924,61910
1550,446582629,61705
1550,446644298,61669
1550,446705966,61668
1550,446767672,61706
1550,446829322,61650
1550,446891120,61798
1550,446952770,61650
1550,447014420,61650
1550,447076107,61687
1550,447137775,61668
1550,447199462,61687
1550,447261260,61798
1550,447322947,61687
1550,447384653,61706
1550,447446377,61724
1550,447508064,61687
1550,447569770,61706
1550,447631605,61835
1550,447693255,61650
1550,447755034,61779
1550,447816740,61706
1550,447878482,61742
1550,447940206,61724
1550,447985448,45242
1550,448054654,69206
1550,448116341,61687
1550,448178121,61780
1550,448239826,61705
1550,448301402,61576
1550,448363237,61835
1550,448424887,61650
1550,448486519,61632
1550,448548169,61650
1550,448609763,61594
1550,448671321,61558
1550,448716526,45205
1550,448778176,61650
1550,448839844,61668
1550,448901587,61743
1550,448963292,61705
1550,449025016,61724
1550,449086851,61835
1550,449148538,61687
1550,449210151,61613
1550,449271857,61706
1550,449333599,61742
1550,449395305,61706
1550,449457122,61817
1550,449518790,61668
1550,449580459,61669
1550,449642183,61724
1550,449703925,61742
1550,449765575,61650
1550,449827447,61872
1550,449889134,61687
1550,449950840,61706
1550,450012545,61705
1550,450074269,61724
1550,450135956,61687
1550,450197792,61836
1550,450260256,62464
1550,450321110,60854
1550,450381464,60354
1550,450442854,61390
1550,450504597,61743
1550,450566340,61743
1550,450628008,61668
1550,450689640,61632
1550,450751327,61687
1550,450812977,61650
1550,450874552,61575
1550,450936351,61799
1550,451553943,617592
1550,451600741,46798
1550,451665002,64261
1550,451727078,62076
1550,451788857,61779
1550,451851174,62317
1550,451912879,61705
1550,451974715,61836
1550,452051680,76965
1550,452113441,61761
1550,452175128,61687
1550,452236907,61779
1550,452298539,61632
1550,452360152,61613
1550,452421839,61687
1550,452483489,61650
1550,452545176,61687
1550,452606955,61779
1550,452668642,61687
1550,452730329,61687
1550,452792035,61706
1550,452853759,61724
1550,452915428,61669
1550,452977281,61853
1550,453038894,61613
1550,453100674,61780
1550,453162398,61724
1550,453224066,61668
1550,453285735,61669
1550,453347551,61816
1550,453409201,61650
1550,453470796,61595
1550,453532372,61576
1550,453593929,61557
1550,453655505,61576
1550,453717266,61761
1550,453778916,61650
1550,453840473,61557
1550,453902142,61669
1550,453963773,61631
1550,454025405,61632
1550,454087258,61853
1550,454148908,61650
1550,454210521,61613
1550,454272134,61613
1550,454333784,61650
1550,454395397,61613
1550,454457214,61817
1550,454518827,61613
1550,454580477,61650
1550,454642164,61687
1550,454703777,61613
1550,454765427,61650
1550,454827225,61798
1550,454888819,61594
1550,454950451,61632
1550,455012156,61705
1550,455073788,61632
1550,455135419,61631
1550,455197199,61780
1550,455258793,61594
1550,455320462,61669
1550,455382112,61650
1550,455443706,61594
1550,455505337,61631
1550,455567080,61743
1550,455628786,61706
1550,455690454,61668
1550,455752104,61650
1550,455813717,61613
1550,455875385,61668
1550,455937202,61817
1550,455998852,61650
1550,456053483,54631
1550,456115596,62113
1550,456177598,62002
1550,456239285,61687
1550,456301287,62002
1550,456363233,61946
1550,456422216,58983
1550,456483885,61669
1550,456545461,61576
1550,456607037,61576
1550,456668816,61779
1550,456730448,61632
1550,456792153,61705
1550,456853840,61687
1550,456915453,61613
1550,456977140,61687
1550,457038920,61780
1550,457100514,61594
1550,457162109,61595
1550,457223703,61594
1550,457285279,61576
1550,457346929,61650
1550,457408634,61705
1550,457470266,61632
1550,457531823,61557
1550,457593418,61595
1550,457654994,61576
1550,457716625,61631
1550,457778423,61798
1550,457839962,61539
1550,457901538,61576
1550,457963151,61613
1550,458024727,61576
1550,458087284,62557
1550,458149434,62150
1550,458211029,61595
1550,458273234,62205
1550,458335366,62132
1550,458396904,61538
1550,458457517,60613
1550,458520297,62780
1550,458583891,63594
1550,458646578,62687
1550,458709321,62743
1550,458772341,63020
1550,458834862,62521
1550,458884456,49594
1550,458947291,62835
1550,459009867,62576
1550,459072610,62743
1550,459135241,62631
1550,459197910,62669
1550,459260930,63020
1550,459323932,63002
1550,459387286,63354
1550,459451399,64113
1550,459514808,63409
1550,459577199,62391
1550,459640812,63613
1550,459704258,63446
1550,459767667,63409
1550,459831095,63428
1550,459895282,64187
1550,459941802,46520
1550,460030008,88206
1550,460097066,67058
1550,460157642,60576
1550,460220366,62724
1550,460283256,62890
1550,460345777,62521
1550,460408482,62705
1550,460471095,62613
1550,460533745,62650
1550,460596284,62539
1550,460659212,62928
1550,460722658,63446
1550,460785864,63206
1550,460848810,62946
1550,460911590,62780
1550,460974425,62835
1550,461038594,64169
1550,461102466,63872
1550,461165838,63372
1550,461228821,62983
1550,461291490,62669
1550,461354251,62761
1550,461418512,64261
1550,461479292,60780
1550,461543294,64002
1550,461606333,63039
1550,461669075,62742
1550,461731707,62632
1550,461794986,63279
1550,461857951,62965
1550,461921453,63502
1550,461984047,62594
1550,462046790,62743
1550,462109236,62446
1550,462172738,63502
1550,462235462,62724
1550,462298946,63484
1550,462361503,62557
1550,462424135,62632
1550,462487192,63057
1550,462549675,62483
1550,462612733,63058
1550,462675531,62798
1550,462738218,62687
1550,462801053,62835
1550,462865129,64076
1550,462927890,62761
1550,462990892,63002
1550,463053394,62502
1550,463115896,62502
1550,463178379,62483
1550,463240751,62372
1550,463303216,62465
1550,463365570,62354
1550,463428127,62557
1550,463490536,62409
1550,463553168,62632
1550,463615614,62446
1550,463677968,62354
1550,463740488,62520
1550,463802972,62484
1550,463864825,61853
1550,463927253,62428
1550,463989255,62002
1550,464073665,84410
1550,464135741,62076
1550,464197798,62057
1550,464259596,61798
1550,464321394,61798
1550,464383044,61650
1550,464444676,61632
1550,464506381,61705
1550,464568179,61798
1550,464629811,61632
1550,464691498,61687
1550,464753203,61705
1550,464814890,61687
1550,464876633,61743
1550,464939950,63317
1550,465002452,62502
1550,465064361,61909
1550,465126066,61705
1550,465187846,61780
1550,465249514,61668
1550,465311312,61798
1550,465372999,61687
1550,465434631,61632
1550,465496262,61631
1550,465558079,61817
1550,465619766,61687
1550,465681638,61872
1550,465743307,61669
1550,465804957,61650
1550,465866625,61668
1550,465928275,61650
1550,465989962,61687
1550,466051816,61854
1550,466113484,61668
1550,466175227,61743
1550,466236932,61705
1550,466298582,61650
1550,466360288,61706
1550,466422142,61854
1550,466483810,61668
1550,466545590,61780
1550,466607258,61668
1550,466668927,61669
1550,466730614,61687
1550,466792467,61853
1550,466854136,61669
1550,466915841,61705
1550,466977565,61724
1550,467039252,61687
1550,467100976,61724
1550,467162849,61873
1550,467224443,61594
1550,467286186,61743
1550,467347762,61576
1550,467409393,61631
1550,467471024,61631
1550,467533008,61984
1550,467594787,61779
1550,467656586,61799
1550,467718495,61909
1550,467780293,61798
1550,467842128,61835
1550,467905352,63224
1550,467967206,61854
1550,468042430,75224
1550,468104265,61835
1550,468165971,61706
1550,468227621,61650
1550,468289789,62168
1550,468351532,61743
1550,468413238,61706
1550,468475017,61779
1550,468536723,61706
1550,468598502,61779
1550,468660560,62058
1550,468722321,61761
1550,468784008,61687
1550,468845898,61890
1550,468907567,61669
1550,468969217,61650
1550,469031182,61965
1550,469092887,61705
1550,469154519,61632
1550,469216132,61613
1550,469277763,61631
1550,469339432,61669
1550,469401433,62001
1550,469463157,61724
1550,469524789,61632
1550,469586346,61557
1550,469647941,61595
1550,469709609,61668
1550,469771592,61983
1550,469833391,61799
1550,469895133,61742
1550,469956857,61724
1550,470018563,61706
1550,470080324,61761
1550,470142622,62298
1550,470204476,61854
1550,470266311,61835
1550,470328016,61705
1550,470389944,61928
1550,470451705,61761
1550,470513707,62002
1550,470575524,61817
1550,470637470,61946
1550,470699064,61594
1550,470760714,61650
1550,470822346,61632
1550,470884311,61965
1550,470946035,61724
1550,471007685,61650
1550,471069538,61853
1550,471131151,61613
1550,471192838,61687
1550,471256192,63354
1550,471317990,61798
1550,471379584,61594
1550,471441216,61632
1550,471502847,61631
1550,471564571,61724
1550,471626795,62224
1550,471688557,61762
1550,471750225,61668
1550,471812060,61835
1550,471873636,61576
1550,471935323,61687
1550,471997306,61983
1550,472053771,56465
1550,472115514,61743
1550,472177127,61613
1550,472238721,61594
1550,472300371,61650
1550,472362817,62446
1550,472424541,61724
1550,472486265,61724
1550,472547897,61632
1550,472609547,61650
1550,472671104,61557
1550,472733032,61928
1550,472794774,61742
1550,472856424,61650
1550,472918037,61613
1550,472979650,61613
1550,473024633,44983
1550,473072449,47816
1550,473134192,61743
1550,473195860,61668
1550,473257492,61632
1550,473319086,61594
1550,473364032,44946
1550,473426312,62280
1550,473487980,61668
1550,473549667,61687
1550,473611336,61669
1550,473672949,61613
1550,473735117,62168
1550,473797711,62594
1550,473859380,61669
1550,473921993,62613
1550,473982865,60872
1550,474043330,60465
1550,474103758,60428
1550,474167000,63242
1550,474229743,62743
1550,474292448,62705
1550,474354839,62391
1550,474417545,62706
1550,474480065,62520
1550,474544178,64113
1550,474608698,64520
1550,474672293,63595
1550,474734998,62705
1550,474797723,62725
1550,474860373,62650
1550,474925597,65224
1550,474989099,63502
1550,475051897,62798
1550,475114843,62946
1550,475177660,62817
1550,475239939,62279
1550,475305256,65317
1550,475368425,63169
1550,475430649,62224
1550,475492317,61668
1550,475553986,61669
1550,475615654,61668
1550,475678026,62372
1550,476356417,678391
1550,476403029,46612
1550,476465679,62650
1550,476528551,62872
1550,476590998,62447
1550,476654740,63742
1550,476716687,61947
1550,476778411,61724
1550,476840135,61724
1550,476901822,61687
1550,476963361,61539
1550,477025788,62427
1550,477087624,61836
1550,477149311,61687
1550,477210923,61612
1550,477272555,61632
1550,477334279,61724
1550,477396336,62057
1550,477458783,62447
1550,477520747,61964
1550,477582490,61743
1550,477644825,62335
1550,477705605,60780
1550,477766755,61150
1550,477828201,61446
1550,477890981,62780
1550,477954112,63131
1550,478016540,62428
1550,478078968,62428
1550,478142673,63705
1550,478205694,63021
1550,478268307,62613
1550,478331346,63039
1550,478394347,63001
1550,478457386,63039
1550,478521944,64558
1550,478587020,65076
1550,478651892,64872
1550,478715246,63354
1550,478779192,63946
1550,478842212,63020
1550,480020507,1178295
1550,480078064,57557
1550,480140751,62687
1550,480205271,64520
1550,480268958,63687
1550,480333257,64299
1550,480395518,62261
1550,480457297,61779
1550,480521484,64187
1550,480584690,63206
1550,480646951,62261
1550,480709194,62243
1550,480771418,62224
1550,480833160,61742
1550,480894199,61039
1550,480954571,60372
